Panelist ID,Panelist Type,Combined Pre-Tax Income of HH,Family Size,HH_RACE,Type of Residential Possession,COUNTY,HH_AGE,HH_EDU,HH_OCC,Age Group Applied to Male HH,Education Level Reached by Male HH,Occupation Code of Male HH,Male Working Hour Code,MALE_SMOKE,Age Group Applied to Female HH,Education Level Reached by Female HH,Occupation Code of Female HH,Female Working Hour Code,FEM_SMOKE,Number of Dogs,Number of Cats,Children Group Code,Marital Status,Language,Number of TVs Used by HH,Number of TVs Hooked to Cable,Year,HISP_FLAG,HISP_CAT,HH Head Race (RACE2),HH Head Race (RACE3),Microwave Owned by HH,ZIPCODE,FIPSCODE,market based upon zipcode,IRI Geography Number,EXT_FACT
3180901,0,9,2,1,1,,,,,2,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3180919,6,8,5,1,2,,,,,3,8,1,3,,3,8,1,3,,0,0,7,2,,2,2,1,,,,,,,,,,
3180927,0,11,2,1,2,,,,,4,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3180935,0,9,2,1,1,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3180950,5,5,2,4,2,,,,,6,0,0,0,,1,0,0,0,,0,0,8,2,,2,,1,,,,,,,,,,
3180968,0,6,2,1,2,,,,,3,0,0,0,,4,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3180976,0,11,2,1,2,,,,,2,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3180984,0,12,2,1,1,,,,,3,0,0,0,,3,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3180992,0,9,2,2,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181008,0,4,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181016,6,1,1,1,1,,,,,7,9,11,5,,2,7,8,3,,1,0,8,1,,4,4,1,,,,,,,,,,
3181024,0,11,2,1,2,,,,,2,0,0,0,,3,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3181032,0,6,2,5,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181065,0,8,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181073,0,3,1,1,1,,,,,7,9,11,5,,6,0,0,0,,0,0,8,4,,,,1,,,,,,,,,,
3181081,0,7,2,1,2,,,,,4,0,0,0,,1,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3181099,0,10,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181107,0,9,2,1,1,,,,,2,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181123,5,1,3,1,1,,,,,7,9,11,5,,1,7,0,6,,0,0,8,1,,1,,1,,,,,,,,,,
3181131,0,4,1,1,1,,,,,7,9,11,5,,6,5,10,4,,0,0,8,4,,,,1,,,,,,,,,,
3181149,5,2,4,1,1,,,,,2,6,8,2,,1,3,9,3,,0,0,1,1,,2,,1,,,,,,,,,,
3181156,0,9,1,1,1,,,,,7,9,11,5,,2,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181164,6,7,2,1,2,,,,,6,4,10,4,,6,6,10,4,,0,0,8,2,,2,2,1,,,,,,,,,,
3181172,6,6,2,1,2,,,,,6,3,10,4,,6,3,3,3,,0,0,8,2,,2,1,1,,,,,,,,,,
3181180,0,6,2,1,2,,,,,6,0,0,0,,6,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181198,0,6,3,1,1,,,,,6,3,10,4,,6,7,10,4,,0,1,2,2,,,,1,,,,,,,,,,
3181206,0,8,2,1,2,,,,,4,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181222,9,3,4,1,2,,,,,4,4,3,3,,1,4,13,1,,1,0,4,2,,3,3,1,,,,,,,,,,
3181230,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181248,0,9,2,1,1,,,,,2,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181255,5,8,4,1,2,,,,,4,4,7,3,,4,4,1,3,,1,0,3,2,,2,2,1,,,,,,,,,,
3181263,0,3,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181271,0,1,1,1,1,,,,,7,9,11,5,,4,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181297,5,7,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,2,,1,,,,,,,,,,
3181305,0,1,2,1,1,,,,,4,0,0,0,,3,0,0,0,,0,0,8,4,,,,1,,,,,,,,,,
3181313,0,10,2,1,2,,,,,5,0,0,0,,5,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181321,0,6,2,1,2,,,,,1,6,7,3,,1,4,1,3,,0,0,8,1,,,,1,,,,,,,,,,
3181339,0,9,2,4,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181347,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181354,6,12,2,1,2,,,,,5,4,2,3,,5,6,13,1,,1,0,8,2,,7,4,1,,,,,,,,,,
3181362,0,12,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181370,6,3,1,1,1,,,,,1,6,13,1,,7,9,11,5,,0,1,8,1,,1,1,1,,,,,,,,,,
3181388,0,2,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181396,0,7,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181404,0,8,2,1,2,,,,,4,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181412,6,6,2,1,1,,,,,1,7,7,3,,2,4,4,3,,0,2,8,2,,2,2,1,,,,,,,,,,
3181420,0,9,2,1,2,,,,,3,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181438,6,6,5,1,2,,,,,3,5,1,3,,3,4,9,2,,1,0,1,2,,3,3,1,,,,,,,,,,
3181446,0,7,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181453,6,11,3,3,2,,,,,3,7,6,3,,3,4,1,3,,0,1,3,2,,5,,1,,,,,,,,,,
3181461,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181479,6,7,2,1,2,,,,,5,4,2,2,,4,4,2,3,,1,0,8,2,,2,1,1,,,,,,,,,,
3181487,9,10,6,1,2,,,,,3,4,7,2,,3,4,1,2,,0,0,1,2,,3,3,1,,,,,,,,,,
3181495,6,3,2,1,2,,,,,6,7,2,2,,6,5,13,1,,0,0,8,2,,1,1,1,,,,,,,,,,
3181529,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181537,0,12,2,1,2,,,,,3,5,1,3,,1,7,1,3,,1,0,8,1,,,,1,,,,,,,,,,
3181545,0,9,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181552,0,5,2,1,2,,,,,6,0,0,0,,6,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181560,0,10,3,1,2,,,,,1,8,7,3,,1,7,3,3,,0,1,1,2,,,,1,,,,,,,,,,
3181578,0,7,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181586,5,10,4,1,2,,,,,3,7,1,3,,3,7,13,1,,2,4,1,2,,2,,1,,,,,,,,,,
3181594,0,2,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181602,6,12,5,1,2,,,,,3,8,1,2,,3,5,13,1,,1,0,4,2,,3,3,1,,,,,,,,,,
3181610,6,1,2,1,1,,,,,7,9,11,5,,6,7,1,2,,0,1,8,1,,2,2,1,,,,,,,,,,
3181628,0,3,1,4,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181644,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181651,0,9,2,1,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181669,0,11,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181677,6,2,3,1,1,,,,,7,9,11,5,,2,4,13,1,,0,0,6,5,,3,3,1,,,,,,,,,,
3181685,0,5,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181693,0,6,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181701,0,2,2,4,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181719,0,9,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181727,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181735,0,1,1,1,1,,,,,7,9,11,5,,2,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181743,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181750,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181768,0,7,2,1,1,,,,,3,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181776,0,6,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181792,0,6,2,1,1,,,,,1,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181800,0,3,1,1,1,,,,,7,9,11,5,,2,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181826,0,1,1,1,1,,,,,7,9,11,5,,1,8,1,3,,0,0,8,1,,,,1,,,,,,,,,,
3181834,6,11,5,1,2,,,,,4,6,7,3,,3,3,1,2,,1,0,3,2,,3,3,1,,,,,,,,,,
3181842,0,8,2,1,2,,,,,4,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181859,0,12,1,1,2,,,,,7,9,11,5,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181867,0,8,2,1,1,,,,,5,0,0,0,,3,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181875,0,10,1,1,2,,,,,7,9,11,5,,4,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181883,0,6,2,1,2,,,,,2,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181891,0,1,2,1,1,,,,,1,0,0,0,,4,0,0,0,,0,0,8,5,,,,1,,,,,,,,,,
3181917,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3181925,5,9,4,1,2,,,,,3,3,7,3,,2,3,7,3,,0,1,2,2,,3,2,1,,,,,,,,,,
3181933,0,10,2,1,2,,,,,2,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181941,6,9,2,1,2,,,,,3,8,7,3,,2,7,13,1,,1,0,8,2,,1,,1,,,,,,,,,,
3181958,0,10,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181966,0,11,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3181974,6,1,2,1,1,,,,,3,4,8,3,,3,4,13,1,,0,0,8,3,,2,2,1,,,,,,,,,,
3181990,6,8,2,1,2,,,,,5,7,10,4,,5,8,10,4,,0,0,8,2,,3,3,1,,,,,,,,,,
3182006,6,12,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,9,,1,,,,,,,,,,
3182014,0,8,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182022,0,2,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182030,0,5,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182048,6,6,3,1,2,,,,,5,6,3,3,,5,6,3,3,,0,0,8,2,,3,3,1,,,,,,,,,,
3182055,0,4,2,1,1,,,,,2,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182063,0,6,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182071,0,8,2,1,2,,,,,5,0,0,0,,5,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182089,0,7,2,1,2,,,,,2,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182097,0,9,2,1,2,,,,,2,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182105,0,8,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182113,5,3,2,1,2,,,,,7,9,11,5,,5,7,10,4,,0,1,2,4,,3,3,1,,,,,,,,,,
3182147,0,4,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182162,0,4,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182170,0,8,1,1,1,,,,,2,0,0,0,,7,9,11,5,,0,0,8,1,,,,1,,,,,,,,,,
3182188,0,5,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182196,6,8,2,1,2,,,,,4,6,9,3,,4,6,1,3,,0,0,8,2,,4,4,1,,,,,,,,,,
3182204,0,10,2,1,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182212,0,12,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182220,0,6,1,1,1,,,,,7,9,11,5,,2,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182246,6,4,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,3,,1,,,,,,,,,,
3182253,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182279,0,8,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182287,0,8,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182295,6,3,3,1,1,,,,,1,4,13,1,,1,4,13,1,,0,1,1,2,,3,3,1,,,,,,,,,,
3182303,0,12,4,1,2,,,,,3,7,1,3,,2,3,13,1,,0,0,4,1,,,,1,,,,,,,,,,
3182311,5,11,3,1,2,,,,,5,7,7,3,,4,5,13,1,,1,0,8,2,,3,3,1,,,,,,,,,,
3182329,0,8,2,1,2,,,,,4,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182337,9,4,2,1,1,,,,,1,4,13,1,,1,4,8,3,,0,0,8,1,,3,,1,,,,,,,,,,
3182345,0,9,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182352,0,10,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182360,0,6,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182386,9,8,3,1,1,,,,,1,5,2,3,,1,6,3,2,,0,0,1,1,,2,2,1,,,,,,,,,,
3182402,0,8,2,1,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182410,0,4,2,4,2,,,,,2,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182428,6,11,5,1,2,,,,,3,8,1,3,,3,8,13,1,,0,0,4,2,,3,3,1,,,,,,,,,,
3182436,0,11,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182444,6,3,1,1,1,,,,,7,9,11,5,,4,0,0,0,,0,0,8,1,,2,,1,,,,,,,,,,
3182451,5,8,2,1,1,,,,,1,0,0,0,,2,0,0,0,,0,0,8,1,,4,,1,,,,,,,,,,
3182469,6,5,2,1,1,,,,,7,9,11,5,,1,4,5,3,,0,0,1,1,,2,,1,,,,,,,,,,
3182477,0,12,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182485,0,4,1,1,1,,,,,1,0,0,0,,7,9,11,5,,0,0,8,1,,,,1,,,,,,,,,,
3182493,0,5,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182501,0,10,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182519,0,6,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182527,0,1,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182535,0,6,1,4,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182543,0,8,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182550,0,6,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182576,0,7,1,1,2,,,,,7,9,11,5,,4,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182584,0,10,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182592,0,11,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182600,6,12,4,1,2,,,,,3,6,7,3,,3,6,1,2,,2,0,8,2,,6,6,1,,,,,,,,,,
3182626,0,7,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182634,0,1,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182642,5,7,5,1,2,,,,,1,4,3,3,,7,9,11,5,,0,3,8,1,,4,4,1,,,,,,,,,,
3182659,6,9,5,1,2,,,,,3,5,1,3,,3,5,13,1,,0,0,4,2,,5,4,1,,,,,,,,,,
3182667,0,6,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182675,0,12,2,1,2,,,,,4,5,2,3,,4,5,1,3,,0,1,8,2,,,,1,,,,,,,,,,
3182683,0,7,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182691,0,7,4,1,2,,,,,1,4,1,3,,1,6,13,1,,0,0,4,2,,,,1,,,,,,,,,,
3182709,0,1,1,1,1,,,,,7,9,11,5,,4,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182717,0,9,2,3,2,,,,,1,0,0,0,,2,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182725,0,11,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182733,0,1,2,3,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182741,6,5,4,1,2,,,,,3,4,4,2,,3,5,13,1,,0,0,4,2,,2,2,1,,,,,,,,,,
3182758,0,5,1,1,1,,,,,7,9,11,5,,2,0,0,0,,0,0,8,5,,,,1,,,,,,,,,,
3182766,0,7,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182774,0,4,2,1,1,,,,,5,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182782,0,10,2,1,2,,,,,2,0,0,0,,2,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182790,0,9,2,1,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182808,0,7,2,1,2,,,,,2,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182824,6,11,3,1,2,,,,,1,8,1,3,,1,7,1,2,,1,0,1,2,,2,2,1,,,,,,,,,,
3182832,0,9,2,1,2,,,,,5,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182840,0,7,1,1,1,,,,,7,9,11,5,,2,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182857,0,5,2,1,2,,,,,5,0,0,0,,5,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182865,0,7,1,1,2,,,,,7,9,11,5,,4,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182873,0,9,1,1,2,,,,,7,9,11,5,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182881,0,9,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182899,0,7,1,1,2,,,,,7,9,11,5,,3,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3182907,5,12,5,1,2,,,,,3,2,13,1,,4,2,10,4,,0,1,3,2,,5,5,1,,,,,,,,,,
3182915,0,9,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182923,9,3,3,3,1,,,,,1,3,3,2,,1,3,13,1,,0,1,1,1,,1,,1,,,,,,,,,,
3182931,0,7,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3182949,0,6,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182956,0,5,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182964,0,5,1,1,1,,,,,7,9,11,5,,3,0,0,0,,0,0,8,5,,,,1,,,,,,,,,,
3182972,6,10,2,1,2,,,,,3,4,13,1,,2,3,3,2,,0,0,8,2,,3,,1,,,,,,,,,,
3182980,0,6,2,1,2,,,,,1,0,0,0,,3,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3182998,5,8,4,1,2,,,,,2,4,5,3,,1,4,8,3,,2,2,4,2,,3,,1,,,,,,,,,,
3183004,0,12,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183012,0,9,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183038,6,10,4,1,2,,,,,3,8,2,3,,4,7,1,2,,2,0,3,2,,2,2,1,,,,,,,,,,
3183046,0,6,2,1,2,,,,,2,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183053,0,2,2,1,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183061,0,6,1,1,1,,,,,7,9,11,5,,1,6,2,3,,0,3,8,1,,,,1,,,,,,,,,,
3183079,0,9,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183087,0,7,1,1,2,,,,,7,9,11,5,,2,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183095,0,10,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183103,0,9,2,1,2,,,,,5,0,0,0,,4,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183111,0,4,1,1,1,,,,,1,0,0,0,,7,9,11,5,,0,0,8,1,,,,1,,,,,,,,,,
3183129,0,2,1,1,1,,,,,1,0,0,0,,7,9,11,5,,0,0,8,1,,,,1,,,,,,,,,,
3183137,0,6,2,1,1,,,,,3,0,0,0,,2,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183145,0,2,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183152,0,10,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183160,0,10,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183178,0,9,2,1,1,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183194,0,6,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183202,0,7,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183210,0,9,2,1,1,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183228,0,7,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183236,0,6,3,1,1,,,,,1,4,1,3,,7,9,11,5,,0,1,8,1,,,,1,,,,,,,,,,
3183244,0,3,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183251,0,9,2,1,2,,,,,4,0,0,0,,4,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183269,0,7,2,1,2,,,,,3,0,0,0,,2,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183277,0,7,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183285,0,9,2,1,2,,,,,1,0,0,0,,1,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183293,6,8,3,1,2,,,,,7,9,11,5,,3,6,1,3,,0,0,4,3,,2,2,1,,,,,,,,,,
3183301,0,7,1,1,1,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183319,0,6,2,1,1,,,,,3,0,0,0,,3,0,0,0,,0,0,8,3,,,,1,,,,,,,,,,
3183327,6,5,2,1,1,,,,,1,0,0,0,,1,0,0,0,,0,0,8,1,,3,,1,,,,,,,,,,
3183335,0,10,1,1,2,,,,,7,9,11,5,,1,6,3,3,,0,0,8,1,,,,1,,,,,,,,,,
3183343,0,10,2,1,1,,,,,2,0,0,0,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183350,5,12,4,1,1,,,,,3,7,2,3,,3,3,2,2,,0,0,2,2,,1,,1,,,,,,,,,,
3183368,0,3,1,1,1,,,,,7,9,11,5,,4,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183376,0,7,1,1,2,,,,,7,9,11,5,,1,0,0,0,,0,0,8,1,,,,1,,,,,,,,,,
3183384,5,4,6,1,1,,,,,3,4,7,2,,3,4,13,1,,1,0,6,2,,1,1,1,,,,,,,,,,
3183392,9,4,2,1,1,,,,,1,6,10,6,,1,6,7,3,,0,1,8,1,,1,1,1,,,,,,,,,,
3183418,5,2,2,1,1,,,,,7,9,11,5,,1,6,4,2,,0,0,8,1,,2,2,1,,,,,,,,,,
3183426,5,7,6,1,1,,,,,3,4,7,3,,3,4,13,1,,2,0,5,2,,9,9,1,,,,,,,,,,
3183434,0,11,2,1,2,,,,,3,0,0,0,,3,0,0,0,,0,0,8,2,,,,1,,,,,,,,,,
3183442,6,11,2,1,2,,,,,3,8,1,3,,2,8,1,3,,1,0,8,2,,4,4,1,,,,,,,,,,
