PANID	WEEK	UNITS	OUTLET	DOLLARS	IRI_KEY	COLUPC
3836130	1159	2	GR	4.56	653776	23500056000
1133090	1132	1	GR	2.99	213290	23500056005
1110072	1148	1	GR	2.99	652159	23500056005
1133058	1130	2	GR	4.38	652159	23500056005
1139022	1134	1	GR	1.09	652159	23500056005
1143586	1133	1	GR	1.09	652159	23500056005
1107235	1120	1	GR	2.99	248128	23500056005
3105502	1141	1	GR	1.35	233779	23500056007
1112235	1149	2	GR	5.98	213290	23500068400
1120949	1121	2	GR	5.98	213290	23500068400
1120949	1164	3	GR	8.97	213290	23500068400
1193631	1153	2	GR	5.98	213290	23500068400
1215046	1123	1	GR	2.99	213290	23500068400
1228197	1164	1	GR	2.99	213290	23500068400
1305649	1145	1	GR	2.99	213290	23500068400
1314674	1144	1	GR	2.99	213290	23500068400
1207357	1133	1	GR	2.99	648764	23500068400
1212076	1153	1	GR	2.99	648764	23500068400
1306522	1165	2	GR	6.58	648764	23500068400
1123539	1163	1	GR	3.49	652159	23500068400
1137497	1144	1	GR	2.99	652159	23500068400
1145128	1141	1	GR	2.99	652159	23500068400
1202606	1123	1	GR	2.99	652159	23500068400
1202606	1123	1	GR	2.99	652159	23500068400
1318444	1127	1	GR	2.99	652159	23500068400
1190470	1159	1	GR	2.99	248128	23500068400
1405159	1135	1	GR	2.99	248128	23500068400
1405399	1150	1	GR	2.99	248128	23500068400
1405399	1150	1	GR	2.99	248128	23500068400
1143461	1123	1	GR	3.69	259111	23500068400
3820076	1129	1	GR	2.77	233779	23500068400
1108910	1121	2	GR	5.98	213290	23500068500
1113696	1164	1	GR	2.99	213290	23500068500
1117572	1135	1	GR	2.99	213290	23500068500
1145086	1137	1	GR	2.99	213290	23500068500
1148114	1140	1	GR	2.99	213290	23500068500
1214874	1150	1	GR	2.99	213290	23500068500
1400382	1123	3	GR	8.97	213290	23500068500
1400382	1147	2	GR	5.98	213290	23500068500
1194639	1136	1	GR	2.99	648764	23500068500
1212076	1153	1	GR	2.99	648764	23500068500
1402305	1138	4	GR	11.96	648764	23500068500
1809780	1151	1	GR	3.49	234140	23500068500
1145128	1141	1	GR	2.99	652159	23500068500
1400135	1127	1	GR	2.99	652159	23500068500
1122762	1125	1	GR	2.99	248128	23500068500
3311480	1149	1	GR	2.89	257006	23500068500
3129130	1135	2	GR	5.58	257871	23500068500
3131953	1139	1	GR	2.49	257871	23500068500
3132647	1126	1	GR	2.49	257871	23500068500
3840710	1126	1	GR	2.49	257871	23500068500
3113613	1114	1	GR	2.79	257006	23500068506
3107045	1126	1	GR	2.93	233779	23500068506
3107045	1136	1	GR	2.77	233779	23500068800
3819789	1122	1	GR	2.77	233779	23500068800
3805671	1121	1	GR	2.77	653776	23500068800
1116533	1135	1	GR	2.99	213290	23700000293
1809400	1116	1	GR	1.99	213290	23700000293
1128538	1150	4	GR	11.96	248128	23700000293
1141424	1161	1	GR	2.99	248128	23700000293
1143115	1148	1	GR	2.99	248128	23700000293
3823385	1127	1	GR	2.69	653776	23700000293
1103101	1149	1	GR	1.99	652159	23700000869
1133025	1157	2	GR	4.98	652159	23700000869
1144824	1126	1	GR	1.99	652159	23700000869
1217943	1135	1	GR	1.99	652159	23700000869
1301275	1141	1	GR	1.99	652159	23700000869
1402834	1149	1	GR	1.99	652159	23700000869
1408906	1150	1	GR	1.99	652159	23700000869
1816017	1115	1	GR	1.99	652159	23700000869
1138974	1127	1	GR	2.89	248128	23700000869
1144816	1144	1	GR	2.89	248128	23700000869
1217109	1153	1	GR	2.89	248128	23700000869
1219949	1141	1	GR	2.89	248128	23700000869
1301275	1129	2	GR	5.78	248128	23700000869
1402750	1131	1	GR	2.89	248128	23700000869
1142141	1136	1	GR	3.09	266596	23700000869
3331421	1114	1	GR	2.43	228037	23700000869
3368845	1146	1	GR	1.99	200564	23700000869
3824417	1137	1	GR	1.99	200564	23700000869
3358507	1114	1	GR	1.97	233779	23700000869
3136192	1162	2	GR	3.78	257871	23700000869
3100917	1161	1	GR	1.97	653776	23700000869
3109801	1117	2	GR	3.94	653776	23700000869
3109801	1124	2	GR	3.94	653776	23700000869
3109801	1130	1	GR	1.97	653776	23700000869
3109801	1131	1	GR	1.97	653776	23700000869
3109801	1137	1	GR	1.97	653776	23700000869
3109801	1142	2	GR	3.94	653776	23700000869
3109801	1146	2	GR	3.94	653776	23700000869
3109801	1150	1	GR	1.97	653776	23700000869
3109801	1151	1	GR	1.97	653776	23700000869
3113027	1158	1	GR	1.97	653776	23700000869
3138123	1155	1	GR	1.97	653776	23700000869
3352625	1127	1	GR	1.97	653776	23700000869
3401851	1138	1	GR	1.97	653776	23700000869
3800490	1158	1	GR	1.97	653776	23700000869
3823385	1127	1	GR	1.97	653776	23700000869
3830067	1118	2	GR	3.94	653776	23700000869
3833046	1117	1	GR	1.97	653776	23700000869
1109868	1159	2	GR	4.98	213290	27094200460
1114967	1145	2	GR	4.98	213290	27094200460
1119230	1155	1	GR	2.49	213290	27094200460
1124099	1154	1	GR	2.49	213290	27094200460
1127811	1152	1	GR	2.49	213290	27094200460
1140251	1157	1	GR	2.49	213290	27094200460
1140657	1157	4	GR	9.96	213290	27094200460
1140756	1157	1	GR	2.49	213290	27094200460
1143677	1145	1	GR	2.49	213290	27094200460
1144931	1154	1	GR	2.49	213290	27094200460
1180976	1141	1	GR	2.49	213290	27094200460
1181644	1154	1	GR	2.49	213290	27094200460
1189639	1156	1	GR	2.49	213290	27094200460
1192054	1157	2	GR	4.98	213290	27094200460
1192435	1152	1	GR	2.49	213290	27094200460
1196121	1159	2	GR	4.98	213290	27094200460
1199919	1152	1	GR	2.49	213290	27094200460
1217638	1163	1	GR	2.49	213290	27094200460
1220129	1138	2	GR	4.98	213290	27094200460
1226019	1139	1	GR	2.49	213290	27094200460
1226019	1144	1	GR	2.49	213290	27094200460
1232520	1145	3	GR	7.47	213290	27094200460
1244517	1159	1	GR	2.49	213290	27094200460
1244517	1159	1	GR	2.49	213290	27094200460
1245928	1145	1	GR	2.49	213290	27094200460
1305722	1154	1	GR	2.49	213290	27094200460
1306233	1145	2	GR	4.98	213290	27094200460
1306399	1157	1	GR	2.49	213290	27094200460
1309765	1152	1	GR	2.49	213290	27094200460
1313098	1135	1	GR	2.49	213290	27094200460
1313098	1152	1	GR	2.49	213290	27094200460
1314690	1156	1	GR	2.49	213290	27094200460
1803486	1154	1	GR	2.49	213290	27094200460
1806448	1164	1	GR	2.49	213290	27094200460
1141010	1152	1	GR	2.49	648764	27094200460
1150920	1157	1	GR	2.49	648764	27094200460
1183194	1152	1	GR	2.49	648764	27094200460
1216895	1156	2	GR	4.98	648764	27094200460
1220947	1135	2	GR	4.98	648764	27094200460
1223958	1135	2	GR	4.98	648764	27094200460
1226852	1152	1	GR	2.49	648764	27094200460
1249854	1156	1	GR	2.49	648764	27094200460
1106575	1149	1	GR	2.19	234140	27094200460
1116814	1134	1	GR	2.19	234140	27094200460
1180489	1153	1	GR	2.19	234140	27094200460
1319897	1116	1	GR	2.19	234140	27094200460
1110965	1123	1	GR	2.19	652159	27094200460
1117622	1117	1	GR	2.19	652159	27094200460
1117622	1122	1	GR	2.19	652159	27094200460
1117622	1123	1	GR	2.19	652159	27094200460
1117622	1130	1	GR	2.19	652159	27094200460
1117622	1135	1	GR	2.19	652159	27094200460
1117622	1143	1	GR	2.19	652159	27094200460
1117622	1145	1	GR	2.19	652159	27094200460
1117622	1163	1	GR	2.19	652159	27094200460
1117622	1164	1	GR	2.19	652159	27094200460
1144931	1135	1	GR	2.19	652159	27094200460
1203711	1141	1	GR	2.19	652159	27094200460
1244715	1118	1	GR	2.19	652159	27094200460
1249458	1145	1	GR	2.19	652159	27094200460
1304287	1158	1	GR	2.19	652159	27094200460
1310615	1139	1	GR	2.19	652159	27094200460
1310615	1139	1	GR	2.19	652159	27094200460
1401539	1145	1	GR	2.19	652159	27094200460
1408062	1116	1	GR	2.19	652159	27094200460
1408062	1143	1	GR	2.19	652159	27094200460
3131094	1131	2	GR	3.38	264075	27094200460
3141440	1164	4	GR	6.76	264075	27094200460
3141861	1163	1	GR	1.69	264075	27094200460
3141861	1163	1	GR	1.69	264075	27094200460
3141861	1164	1	GR	1.69	264075	27094200460
3355677	1134	1	GR	1.69	264075	27094200460
3399311	1145	1	GR	1.69	264075	27094200460
3130781	1144	1	GR	1.83	233779	27094200460
3323592	1121	1	GR	1.83	233779	27094200460
3336305	1142	1	GR	1.83	233779	27094200460
3361782	1159	1	GR	1.83	233779	27094200460
3824821	1152	1	GR	1.83	233779	27094200460
3306613	1164	1	GR	1.83	653776	27094200460
3354985	1117	1	GR	1.83	653776	27094200460
3356030	1121	1	GR	1.83	653776	27094200460
3108332	1125	1	GR	1.69	264075	27094200461
3108332	1147	1	GR	1.69	264075	27094200461
3113415	1144	2	GR	3.38	264075	27094200461
3355677	1133	2	GR	3.38	264075	27094200461
3355677	1134	2	GR	3.38	264075	27094200461
3836718	1130	2	GR	3.38	264075	27094200461
1124941	1164	2	GR	1	266596	27158200552
1151878	1163	4	GR	2	266596	27158200552
1191353	1143	1	GR	0.5	266596	27158200552
1228965	1133	2	GR	2	266596	27158200552
1404251	1134	2	GR	1	266596	27158200552
1814970	1161	4	GR	2	266596	27158200552
1111229	1134	3	GR	1.5	259111	27158200552
1115295	1135	2	GR	1	259111	27158200552
1117697	1156	2	GR	1	259111	27158200552
1124354	1155	2	GR	1	259111	27158200552
1141267	1136	2	GR	1	259111	27158200552
1142752	1119	1	GR	0.5	259111	27158200552
1142752	1133	5	GR	2.5	259111	27158200552
1142752	1134	1	GR	0.5	259111	27158200552
1142869	1133	2	GR	1	259111	27158200552
1142901	1134	5	GR	2.5	259111	27158200552
1143461	1134	1	GR	0.5	259111	27158200552
1145698	1156	2	GR	1	259111	27158200552
1185140	1136	2	GR	1	259111	27158200552
1185140	1159	1	GR	0.5	259111	27158200552
1188144	1156	2	GR	1	259111	27158200552
1192724	1155	2	GR	1	259111	27158200552
1216432	1155	4	GR	2	259111	27158200552
1226050	1137	2	GR	1	259111	27158200552
1232363	1136	2	GR	1	259111	27158200552
1249862	1133	2	GR	1	259111	27158200552
1318063	1155	4	GR	2	259111	27158200552
1319822	1134	2	GR	1	259111	27158200552
1320218	1137	2	GR	1	259111	27158200552
1400424	1156	2	GR	1	259111	27158200552
1405225	1155	2	GR	1	259111	27158200552
1405548	1134	1	GR	0.5	259111	27158200552
1405548	1156	1	GR	0.5	259111	27158200552
1406066	1137	2	GR	1	259111	27158200552
1113274	1121	1	GR	2.99	213290	31111301330
1807578	1115	1	GR	2.99	213290	31111301330
1117622	1164	1	GR	2.99	652159	31111301330
1196444	1115	1	GR	2.99	652159	31111301330
1198408	1164	1	GR	2.99	652159	31111301330
1213769	1164	1	GR	2.99	652159	31111301330
1307405	1114	1	GR	2.99	652159	31111301330
1308577	1162	1	GR	2.99	652159	31111301330
1308577	1163	1	GR	2.99	652159	31111301330
1308577	1163	1	GR	2.99	652159	31111301330
1312876	1163	1	GR	2.99	652159	31111301330
1809681	1114	1	GR	2.99	652159	31111301330
3114744	1116	2	GR	6.18	257006	31111301330
3369835	1147	1	GR	2.99	264075	31111301330
3820076	1165	1	GR	2.67	233779	31111301330
3121392	1131	1	GR	2.89	257871	31111301330
3132076	1116	1	GR	2.67	653776	31111301330
1406017	1139	1	GR	3.29	248128	31111328170
3115048	1123	1	GR	2.67	653776	31111328170
3136291	1163	1	GR	1.59	264075	33700000285
3138958	1151	1	GR	1.59	264075	33700000285
3117333	1131	1	GR	1.97	653776	33700000285
3819276	1129	1	GR	1.97	653776	33700000285
3839761	1148	1	GR	1.97	653776	33700000285
1115238	1117	1	GR	3.49	652159	33700000347
1115238	1122	1	GR	3.49	652159	33700000347
1137885	1118	1	GR	3.49	652159	33700000347
1314302	1139	1	GR	3.49	652159	33700000347
1400051	1152	2	GR	6.98	652159	33700000347
1403519	1159	2	GR	7.98	652159	33700000347
1115238	1146	1	GR	3.99	248128	33700000347
1133215	1159	2	GR	7.98	248128	33700000347
1143396	1152	2	GR	7.98	248128	33700000347
1198093	1156	1	GR	3.99	248128	33700000347
1303420	1156	1	GR	3.99	248128	33700000347
1304303	1119	3	GR	11.97	248128	33700000347
1304303	1157	2	GR	7.98	248128	33700000347
1325167	1132	1	GR	3.99	248128	33700000347
3142190	1162	1	GR	3.19	264075	33700000347
3140764	1157	1	GR	2.99	257871	33700000347
3141713	1164	1	GR	2.99	257871	33700000347
3400606	1143	2	GR	5.98	257871	33700000347
3106567	1147	1	GR	3.33	653776	33700000347
3828863	1118	1	GR	3.33	653776	33700000347
1182873	1162	2	GR	3.34	234140	33700000358
1809848	1127	1	GR	4.99	248128	33700000358
3837211	1158	1	GR	2.49	257006	33700000358
3336420	1114	1	GR	4.79	257871	33700000358
3370049	1150	1	GR	3.99	257871	33700000358
3375139	1132	1	GR	3.99	257871	33700000358
3820720	1144	1	GR	3.99	257871	33700000358
1112425	1162	1	GR	2.51	652159	33700000362
1130336	1160	1	GR	3.35	652159	33700000362
1131052	1129	1	GR	4.99	652159	33700000362
1216093	1143	1	GR	4.99	652159	33700000362
3136770	1154	1	GR	4.49	264075	33700000362
1224147	1154	1	GR	2.99	234140	33700000364
3134957	1165	1	GR	2.79	264075	33700000364
3399832	1153	1	GR	2.69	233779	33700000364
3820076	1150	1	GR	2.69	233779	33700000364
3839480	1139	1	GR	2.69	233779	33700000364
3122002	1148	1	GR	2.99	257871	33700000364
3379511	1133	1	GR	2.99	257871	33700000364
1142141	1136	1	GR	3.09	266596	33700000874
3134429	1144	1	GR	1.59	264075	33700000874
3136291	1163	2	GR	3.18	264075	33700000874
3395996	1135	2	GR	3.18	264075	33700000874
3837849	1123	1	GR	1.79	264075	33700000874
3101600	1117	2	GR	3.94	233779	33700000874
3128868	1126	1	GR	1.97	653776	33700000874
3141994	1161	1	GR	1.97	653776	33700000874
3819276	1129	1	GR	1.97	653776	33700000874
3841635	1127	1	GR	1.97	653776	33700000874
1201525	1154	1	GR	2.99	213290	43700000294
1210807	1116	2	GR	3.98	648764	43700000294
1145557	1142	1	GR	2.99	234140	43700000294
1126763	1142	1	GR	2.99	652159	43700000294
1126896	1142	1	GR	2.99	652159	43700000294
1212936	1136	1	GR	2.99	652159	43700000294
1214692	1158	1	GR	2.99	652159	43700000294
1227470	1146	2	GR	5.98	652159	43700000294
1314062	1150	2	GR	5.98	652159	43700000294
1325936	1159	1	GR	2.99	652159	43700000294
1403311	1120	1	GR	2.99	652159	43700000294
3351825	1149	1	GR	3.25	257006	43700000294
3113514	1146	1	GR	2.69	233779	43700000294
3132001	1139	1	GR	2.99	257871	43700000294
3338913	1137	1	GR	2.99	257871	43700000294
1133959	1145	1	GR	2.99	652159	43700000300
1133959	1145	1	GR	2.99	652159	43700000300
1140632	1134	1	GR	2.99	652159	43700000300
1148460	1157	2	GR	7.58	652159	43700000300
1301275	1141	3	GR	8.97	652159	43700000300
1314062	1134	1	GR	2.99	652159	43700000300
1325456	1121	1	GR	2.99	652159	43700000300
1133785	1130	1	GR	2.99	248128	43700000300
1307488	1141	1	GR	2.99	248128	43700000300
3117218	1114	1	GR	2.69	257871	43700000300
3117218	1114	1	GR	2.69	257871	43700000300
1815928	1145	1	GR	2.99	248128	43700000302
3809012	1156	1	GR	1.49	257006	43700000302
1405415	1152	2	GR	7.98	234140	43700000355
1132316	1149	1	GR	3.49	652159	43700000355
1137737	1144	1	GR	3.49	652159	43700000355
1137885	1118	1	GR	3.49	652159	43700000355
1246108	1131	1	GR	3.49	652159	43700000355
1246108	1146	1	GR	3.49	652159	43700000355
1312637	1119	2	GR	6.98	652159	43700000355
1406199	1135	1	GR	3.49	652159	43700000355
1406199	1143	1	GR	3.49	652159	43700000355
1803148	1136	1	GR	3.49	652159	43700000355
1809079	1144	1	GR	3.49	652159	43700000355
1133215	1159	1	GR	3.99	248128	43700000355
1191197	1155	1	GR	3.99	248128	43700000355
1201525	1119	2	GR	7.98	248128	43700000355
1318782	1146	2	GR	7.98	248128	43700000355
1405449	1157	1	GR	3.99	248128	43700000355
3369835	1116	2	GR	7.58	257006	43700000355
3331421	1145	1	GR	4.36	228037	43700000355
3131458	1154	1	GR	2.99	257871	43700000355
3803197	1136	1	GR	2.99	257871	43700000355
3110999	1127	1	GR	3.33	653776	43700000355
3131540	1120	1	GR	3.33	653776	43700000355
3828863	1145	1	GR	3.33	653776	43700000355
1132829	1155	2	GR	7.98	248128	43700000357
1304816	1146	1	GR	3.99	248128	43700000357
1307488	1119	1	GR	3.99	248128	43700000357
1307488	1119	1	GR	3.99	248128	43700000357
1310821	1146	2	GR	7.98	248128	43700000357
3118315	1145	1	GR	3.19	264075	43700000357
1187922	1157	1	GR	2.99	213290	43700000365
1224147	1154	1	GR	2.99	234140	43700000365
1809392	1150	1	GR	2.99	234140	43700000365
1141549	1134	1	GR	3.29	266596	43700000365
3101147	1134	1	GR	3.29	228037	43700000365
3336164	1128	1	GR	2.99	257871	43700000365
3321836	1146	1	GR	2.69	233779	43700000366
1104257	1133	2	GR	1	266596	47158200551
1108886	1136	2	GR	1	266596	47158200551
1114868	1133	2	GR	1	266596	47158200551
1124677	1132	4	GR	2	266596	47158200551
1127969	1154	2	GR	1	266596	47158200551
1139022	1157	4	GR	2	266596	47158200551
1150920	1155	4	GR	2	266596	47158200551
1184028	1132	3	GR	1.5	266596	47158200551
1188276	1139	1	GR	0.5	266596	47158200551
1191239	1132	2	GR	1	266596	47158200551
1191353	1143	1	GR	0.5	266596	47158200551
1197368	1157	2	GR	1	266596	47158200551
1203711	1154	2	GR	1	266596	47158200551
1204420	1139	1	GR	0.5	266596	47158200551
1220376	1132	2	GR	1	266596	47158200551
1220376	1139	4	GR	2	266596	47158200551
1220376	1161	2	GR	1	266596	47158200551
1223354	1158	1	GR	0.5	266596	47158200551
1224980	1140	2	GR	1	266596	47158200551
1225748	1154	2	GR	1	266596	47158200551
1228031	1161	4	GR	2	266596	47158200551
1232561	1154	4	GR	2	266596	47158200551
1232561	1154	2	GR	1	266596	47158200551
1307579	1140	1	GR	0.5	266596	47158200551
1310375	1157	1	GR	0.5	266596	47158200551
1318907	1155	3	GR	1.5	266596	47158200551
1400531	1137	6	GR	3	266596	47158200551
1404251	1155	2	GR	1	266596	47158200551
1404632	1131	2	GR	1	266596	47158200551
1408492	1131	4	GR	2	266596	47158200551
1408492	1155	4	GR	2	266596	47158200551
1800060	1155	2	GR	1	266596	47158200551
1814970	1131	2	GR	2	266596	47158200551
1110833	1156	2	GR	1	259111	47158200551
1111229	1134	3	GR	1.5	259111	47158200551
1112029	1161	2	GR	1	259111	47158200551
1116921	1134	4	GR	2	259111	47158200551
1117697	1136	2	GR	1	259111	47158200551
1126375	1155	4	GR	2	259111	47158200551
1130419	1155	2	GR	1	259111	47158200551
1141846	1135	2	GR	1	259111	47158200551
1141846	1157	2	GR	1	259111	47158200551
1142752	1133	1	GR	1	259111	47158200551
1142752	1134	1	GR	0.5	259111	47158200551
1142901	1134	5	GR	2.5	259111	47158200551
1142901	1134	1	GR	0.5	259111	47158200551
1143461	1134	1	GR	0.5	259111	47158200551
1143461	1155	2	GR	1	259111	47158200551
1143479	1155	2	GR	1	259111	47158200551
1183160	1136	1	GR	0.5	259111	47158200551
1185140	1159	1	GR	0.5	259111	47158200551
1193441	1137	1	GR	0.5	259111	47158200551
1195578	1134	1	GR	0.5	259111	47158200551
1218586	1136	4	GR	2	259111	47158200551
1222430	1164	2	GR	1	259111	47158200551
1222430	1164	4	GR	2	259111	47158200551
1223099	1134	2	GR	1	259111	47158200551
1225110	1136	2	GR	1	259111	47158200551
1225904	1135	2	GR	1	259111	47158200551
1232363	1136	2	GR	1	259111	47158200551
1243022	1133	2	GR	1	259111	47158200551
1304089	1137	2	GR	1	259111	47158200551
1305938	1158	4	GR	2	259111	47158200551
1315796	1136	2	GR	1	259111	47158200551
1318063	1160	2	GR	1	259111	47158200551
1405126	1136	2	GR	1	259111	47158200551
1405548	1133	2	GR	1	259111	47158200551
1405548	1134	2	GR	1	259111	47158200551
1406066	1134	6	GR	3	259111	47158200551
1406066	1161	2	GR	1	259111	47158200551
1815027	1137	1	GR	0.5	259111	47158200551
1816090	1158	1	GR	0.5	259111	47158200551
1138461	1150	1	GR	2.99	213290	53700000296
1228940	1116	1	GR	1.99	213290	53700000296
1325928	1133	1	GR	2.99	648764	53700000296
1325928	1155	1	GR	2.99	648764	53700000296
1140913	1140	1	GR	2.99	248128	53700000296
1315796	1132	1	GR	2.99	248128	53700000296
3114744	1116	2	GR	3.26	257006	53700000296
3126870	1133	2	GR	5.38	653776	53700000296
1144949	1133	1	GR	4.99	652159	53700000361
1145672	1120	1	GR	4.99	248128	53700000361
1306738	1127	1	GR	4.99	248128	53700000361
3809012	1156	1	GR	2.49	257006	53700000361
3340794	1118	1	GR	4.79	257871	53700000361
3370049	1131	1	GR	3.99	257871	53700000361
3820720	1144	5	GR	19.95	257871	53700000361
3107094	1124	1	GR	4.49	653776	53700000361
3119347	1118	1	GR	4.49	653776	53700000361
1804864	1131	1	GR	4.99	213290	310041060636
1130336	1141	1	GR	4.99	652159	310041060636
1132530	1158	1	GR	5.79	652159	310041060636
1215574	1116	1	GR	4.99	652159	310041060636
1305458	1150	1	GR	4.99	652159	310041060636
1305458	1150	1	GR	4.99	652159	310041060636
1401539	1140	1	GR	4.99	652159	310041060636
1403782	1144	1	GR	4.99	652159	310041060636
1107961	1139	1	GR	4.99	248128	310041060636
1128538	1134	1	GR	4.99	248128	310041060636
3128819	1116	2	GR	8.98	653776	310041060636
1144790	1163	1	GR	4.99	213290	310041060637
1180323	1133	1	GR	4.99	213290	310041060637
1213827	1141	1	GR	4.99	213290	310041060637
1303156	1151	1	GR	4.99	213290	310041060637
1325977	1116	1	GR	4.99	213290	310041060637
1808683	1150	1	GR	4.99	213290	310041060637
1131219	1149	1	GR	4.99	648764	310041060637
1226811	1162	1	GR	5.49	648764	310041060637
1244442	1150	1	GR	4.99	648764	310041060637
1117044	1164	1	GR	5.79	652159	310041060637
1130336	1157	1	GR	5.79	652159	310041060637
1133264	1158	1	GR	5.79	652159	310041060637
1143503	1122	1	GR	4.99	652159	310041060637
1147785	1148	1	GR	4.99	652159	310041060637
1245662	1140	1	GR	4.99	652159	310041060637
1302000	1119	1	GR	4.99	652159	310041060637
1314674	1149	1	GR	4.99	652159	310041060637
1317669	1164	2	GR	11.58	652159	310041060637
1226514	1146	2	GR	9.98	248128	310041060637
1315846	1131	1	GR	4.99	248128	310041060637
3338566	1159	1	GR	4.49	264075	310041060637
3841130	1158	1	GR	4.49	264075	310041060637
3114561	1165	1	GR	4.49	233779	310041060637
3133207	1124	1	GR	4.49	233779	310041060637
3309443	1164	1	GR	4.49	233779	310041060637
3346239	1151	1	GR	3.99	257871	310041060637
3831255	1148	1	GR	3.99	257871	310041060637
1128744	1143	1	GR	4.99	213290	310041060638
1326124	1146	1	GR	4.99	213290	310041060638
1403865	1136	1	GR	4.99	213290	310041060638
1408161	1128	1	GR	3.99	213290	310041060638
1141390	1161	1	GR	4.99	648764	310041060638
1202689	1128	1	GR	3.99	648764	310041060638
1210799	1128	1	GR	3.99	648764	310041060638
1231910	1144	1	GR	4.99	648764	310041060638
1130336	1141	1	GR	4.99	652159	310041060638
1132530	1146	1	GR	4.99	652159	310041060638
1138578	1161	1	GR	5.79	652159	310041060638
1141978	1133	1	GR	4.99	652159	310041060638
1203190	1133	1	GR	4.99	652159	310041060638
1403782	1144	1	GR	4.99	652159	310041060638
1804864	1138	1	GR	4.99	652159	310041060638
3356493	1131	1	GR	4.49	264075	310041060638
3131938	1140	1	GR	2.99	257871	310041060638
3128819	1144	1	GR	4.49	653776	310041060638
3132969	1139	1	GR	4.49	653776	310041060638
3358523	1145	1	GR	4.49	653776	310041060638
1117044	1144	1	GR	4.99	213290	310041060639
1144790	1163	1	GR	4.99	213290	310041060639
1194605	1125	1	GR	4.99	213290	310041060639
1400317	1146	1	GR	4.99	213290	310041060639
1811570	1149	1	GR	4.99	213290	310041060639
1118968	1137	2	GR	9.98	648764	310041060639
1118968	1150	2	GR	9.98	648764	310041060639
1218008	1149	1	GR	4.99	648764	310041060639
1231910	1144	1	GR	4.99	648764	310041060639
1244442	1150	1	GR	4.99	648764	310041060639
1406199	1156	1	GR	4.99	648764	310041060639
1117044	1118	1	GR	4.99	652159	310041060639
1207068	1150	1	GR	4.99	652159	310041060639
1312637	1139	1	GR	4.99	652159	310041060639
1316695	1130	2	GR	9.98	248128	310041060639
3104059	1124	1	GR	4.49	264075	310041060639
3338566	1162	1	GR	4.49	264075	310041060639
3111344	1154	1	GR	2.99	257871	310041060639
3103150	1117	1	GR	4.49	653776	310041060639
3105098	1150	1	GR	4.49	653776	310041060639
3131342	1158	1	GR	4.49	653776	310041060639
3358465	1117	1	GR	4.49	653776	310041060639
1131219	1149	1	GR	4.99	648764	310041060640
1245662	1150	2	GR	9.98	652159	310041060640
1306043	1158	1	GR	5.79	652159	310041060640
1150425	1145	1	GR	4.99	248128	310041060640
3104059	1124	1	GR	4.49	264075	310041060640
3376442	1122	1	GR	4.99	200564	310041060640
3133207	1124	1	GR	4.49	233779	310041060640
3107920	1146	1	GR	3.99	257871	310041060640
3358523	1114	1	GR	4.49	653776	310041060640
3358523	1142	1	GR	4.49	653776	310041060640
1199919	1150	1	GR	4.99	213290	310041060641
1310227	1128	1	GR	3.99	213290	310041060641
1128538	1134	3	GR	14.97	248128	310041060641
3377176	1121	1	GR	4.99	257006	310041060641
3377176	1123	1	GR	4.99	257006	310041060641
3820266	1158	1	GR	2.49	257006	310041060641
3139741	1161	1	GR	4.49	264075	310041060641
3100883	1121	1	GR	3.99	257871	310041060641
3377176	1142	1	GR	4.49	653776	310041060641
3130633	1138	1	GR	3.69	257006	310041060686
3143164	1165	1	GR	2.65	257006	310041060686
3305318	1138	1	GR	3.69	257006	310041060686
3339069	1129	1	GR	3.69	257006	310041060686
3826396	1137	1	GR	3.69	257006	310041060686
3143164	1165	1	GR	2.59	257006	310041060687
3136192	1155	1	GR	3.97	257871	310041060687
3393728	1156	1	GR	3.97	257871	310041060687
3842047	1155	1	GR	3.97	257871	310041060687
1116772	1114	2	GR	5.18	213290	310041080160
1126763	1139	2	GR	5.18	213290	310041080160
1149005	1128	1	GR	2.59	213290	310041080160
1181727	1123	1	GR	2.59	213290	310041080160
1191353	1146	1	GR	2.59	213290	310041080160
1204594	1145	2	GR	5.18	213290	310041080160
1232314	1142	1	GR	2.59	213290	310041080160
1232314	1149	1	GR	2.59	213290	310041080160
1311274	1115	1	GR	2.59	213290	310041080160
1319871	1131	2	GR	5.18	213290	310041080160
1405225	1114	2	GR	5.18	213290	310041080160
1118968	1139	1	GR	2.59	648764	310041080160
1144816	1138	2	GR	5.18	648764	310041080160
1188250	1114	1	GR	2.59	648764	310041080160
1207357	1142	1	GR	2.59	648764	310041080160
1218057	1143	1	GR	2.59	648764	310041080160
1232314	1133	1	GR	2.59	648764	310041080160
1302919	1114	2	GR	5.18	648764	310041080160
1403337	1150	1	GR	2.59	648764	310041080160
3120188	1154	1	GR	1.39	257006	310041080160
3132514	1143	1	GR	2.25	233779	310041080160
3134866	1130	1	GR	2.25	233779	310041080160
3307710	1133	2	GR	5.18	257871	310041080160
3316992	1117	2	GR	5.18	257871	310041080160
3361691	1128	1	GR	2.59	257871	310041080160
3361691	1133	1	GR	2.59	257871	310041080160
3347286	1119	1	GR	2.25	653776	310041080160
3377176	1142	2	GR	4.5	653776	310041080160
1138933	1152	1	GR	2.99	213290	310041080700
1184432	1143	1	GR	2.99	213290	310041080700
1403683	1145	1	GR	2.99	213290	310041080700
1810440	1152	1	GR	2.99	213290	310041080700
1218578	1138	1	GR	2.99	648764	310041080700
